cluster_id,cluster_total_pagerank,total_road_travel_time,total_road_number,cluster_attractiveness,Normalized_attractiveness,variance
4876,0.01115999,34,1,0.000328235,0.001462667,0
4877,0.06896,20,1,0.003448,0.015364832,0
4878,0.00217,7,1,0.00031,0.001381409,0
4879,0.25883007,158,1,0.001638165,0.007299922,0
4880,0.512900003,19,1,0.026994737,0.120292807,0
4881,0.26082996,159,1,0.00164044,0.007310059,0
4882,0.407019996,18,1,0.022612222,0.100763629,0
4883,0.0002,61,1,3.28E-06,1.46104E-05,0
4884,0.00648,36,1,0.00018,0.000802108,0
4885,0.083019995,53,1,0.001566415,0.006980192,0
4886,0.081370008,27,1,0.003013704,0.013429541,0
4887,0.003270008,28,1,0.000116786,0.000520417,0
4888,0.00832,50,1,0.0001664,0.000741505,0
4889,0.53074998,180,1,0.002948611,0.013139476,0
4890,0.230190004,22,1,0.010463182,0.04662559,0
4891,0.311210064,159,1,0.001957296,0.00872202,0
4892,0.475259994,18,1,0.026403333,0.117657418,0
4893,0.216009927,159,1,0.001358553,0.006053927,0
4894,0.588650001,19,1,0.030981579,0.138058804,0
4895,0.0002,8,1,2.50E-05,0.000111404,0
4896,0.0002,14,1,1.43E-05,6.36593E-05,0
4897,0.0002,76,1,2.63E-06,1.17267E-05,0
4898,0.020869992,18,1,0.001159444,0.005166665,0
4899,0.0002,15,1,1.33E-05,5.94153E-05,0
4900,0.000529999,18,1,2.94E-05,0.000131209,0
4901,0.0002,31,1,6.45E-06,2.87494E-05,0
4902,0,31,1,0,0,0
4903,0,8,1,0,0,0
4904,0.03201,48,1,0.000666875,0.0029717,0
4905,0.001450001,150,1,9.67E-06,4.30762E-05,0
4906,0.0018,150,1,0.000012,5.34739E-05,0
4907,0.0002,14,1,1.43E-05,6.36593E-05,0
4908,0.0002,17,1,1.18E-05,5.24254E-05,0
4909,0,8,1,0,0,0
4910,0.0002,11,1,1.82E-05,8.1021E-05,0
4911,0.0002,71,1,2.82E-06,1.25526E-05,0
4912,0.0002,31,1,6.45E-06,2.87494E-05,0
4913,0,55,1,0,0,0
4914,0.002060006,128,1,1.61E-05,7.17165E-05,0
4915,0.0002,31,1,6.45E-06,2.87494E-05,0
4916,0.0002,123,1,1.63E-06,7.2458E-06,0
4917,0.0002,38,1,5.26E-06,2.34535E-05,0
4918,0,53,1,0,0,0
4919,0.00075,22,1,3.41E-05,0.000151914,0
4920,0,3,1,0,0,0
4921,0.0002,68,1,2.94E-06,1.31064E-05,0
4922,0,3,1,0,0,0
4923,0.003780002,87,1,4.34E-05,0.000193612,0
4924,0,3,1,0,0,0
4925,0,16,1,0,0,0
4926,0,5,1,0,0,0
4927,0.00024,157,1,1.53E-06,6.81195E-06,0
4928,0.0002,17,1,1.18E-05,5.24254E-05,0
4929,0,15,1,0,0,0
4930,0.000969999,157,1,6.18E-06,2.75317E-05,0
4931,0.008719984,53,1,0.000164528,0.000733163,0
4932,0.097660041,83,1,0.001176627,0.005243236,0
4933,0.00703,50,1,0.0001406,0.000626536,0
4934,0,3,1,0,0,0
4935,0.00039,25,1,0.0000156,6.95161E-05,0
4936,0.252309973,73,1,0.003456301,0.015401823,0
4937,0,23,1,0,0,0
4938,0.01058,23,1,0.00046,0.002049833,0
4939,0,23,1,0,0,0
4940,0.00194,26,1,7.46E-05,0.000332498,0
4941,0.0002,26,1,7.69E-06,3.42781E-05,0
4942,0.0002,23,1,8.70E-06,3.87492E-05,0
4943,0.03099999,86,1,0.000360465,0.001606289,0
4944,0.001160001,22,1,5.27E-05,0.000234961,0
4945,0.0002,22,1,9.09E-06,4.05105E-05,0
4946,0.092249955,105,1,0.000878571,0.003915051,0
4947,0.005049995,23,1,0.000219565,0.000978416,0
4948,0.000600001,23,1,2.61E-05,0.000116248,0
4949,0,22,1,0,0,0
4950,0,23,1,0,0,0
4951,0.0002,50,1,0.000004,1.78246E-05,0
4952,0.002940001,103,1,2.85E-05,0.000127195,0
4953,0.0002,48,1,4.17E-06,1.85673E-05,0
4954,0.0002,110,1,1.82E-06,8.1021E-06,0
4955,0.017679963,79,1,0.000223797,0.000997275,0
4956,0,30,1,0,0,0
4957,0.0002,30,1,6.67E-06,2.97077E-05,0
4958,0.00073,105,1,6.95E-06,3.09809E-05,0
4959,0.001230002,39,1,3.15E-05,0.000140541,0
4960,0.0002,52,1,3.85E-06,1.71391E-05,0
4961,0,7,1,0,0,0
4962,0,52,1,0,0,0
4963,0,3,1,0,0,0
4964,0.0002,19,1,1.05E-05,4.69069E-05,0
4965,0.0002,49,1,4.08E-06,1.81884E-05,0
4966,0.007240021,47,1,0.000154043,0.00068644,0
4967,0.049639976,83,1,0.000598072,0.002665103,0
4968,0.0002,47,1,4.26E-06,1.89624E-05,0
4969,0.00034,46,1,7.39E-06,3.29368E-05,0
4970,0.129290028,84,1,0.001539167,0.006858771,0
4971,0.0002,47,1,4.26E-06,1.89624E-05,0
4972,0.0002,48,1,4.17E-06,1.85673E-05,0
4973,0.08179002,78,1,0.00104859,0.004672682,0
4974,0.0002,46,1,4.35E-06,1.93746E-05,0
4975,0.068669991,31,1,0.002215161,0.009871107,0
4976,0.0002,55,1,3.64E-06,1.62042E-05,0
4977,0.0002,39,1,5.13E-06,2.28521E-05,0
4978,0.003110002,48,1,6.48E-05,0.000288722,0
4979,0,22,1,0,0,0
4980,0.020979992,116,1,0.000180862,0.00080595,0
4981,0,25,1,0,0,0
4982,0.00183,22,1,8.32E-05,0.000370671,0
4983,0.000999999,43,1,2.33E-05,0.000103632,0
4984,0.000539998,43,1,1.26E-05,5.59609E-05,0
4985,0,4,1,0,0,0
4986,0.0002,48,1,4.17E-06,1.85673E-05,0
4987,0,22,1,0,0,0
4988,0.001649999,21,1,7.86E-05,0.000350127,0
4989,0.004299998,81,1,5.31E-05,0.000236561,0
4990,0.00063,23,1,2.74E-05,0.00012206,0
4991,0,21,1,0,0,0
4992,0.002750002,68,1,4.04E-05,0.000180212,0
4993,0.0002,21,1,9.52E-06,4.24396E-05,0
4994,0,24,1,0,0,0
4995,0.000809999,21,1,3.86E-05,0.00017188,0
4996,0,21,1,0,0,0
4997,0.007859996,95,1,8.27E-05,0.000368688,0
4998,0,7,1,0,0,0
4999,0.059760002,31,1,0.001927742,0.008590323,0
5000,0.300060008,38,1,0.007896316,0.03518723,0
5001,0.008519994,21,1,0.000405714,0.001807926,0
5002,0.012409992,21,1,0.000590952,0.002633375,0
5003,0.0002,86,1,2.33E-06,1.03632E-05,0
5004,0.004830008,29,1,0.000166552,0.000742182,0
5005,0.010769978,59,1,0.000182542,0.000813436,0
5006,0.50539002,60,1,0.008423167,0.037534961,0
5007,0.074419987,37,1,0.002011351,0.008962897,0
5008,0.04985001,30,1,0.001661667,0.00740465,0
5009,0.19029999,30,1,0.006343333,0.028266893,0
5010,0.133610018,58,1,0.002303621,0.010265299,0
5011,0.022350026,59,1,0.000378814,0.001688055,0
5012,0.054480009,29,1,0.001878621,0.008371432,0
5013,0.015870008,28,1,0.000566786,0.002525688,0
5014,0.072980008,58,1,0.001258276,0.005607076,0
5015,0.023439992,59,1,0.000397288,0.001770378,0
5016,0.03540001,29,1,0.00122069,0.005439587,0
5017,0.030570002,58,1,0.000527069,0.002348703,0
5018,0.128449989,27,1,0.004757407,0.021199756,0
5019,0.330969995,37,1,0.008945135,0.039860933,0
5020,0.04436,25,1,0.0017744,0.007907006,0
5021,0.021749973,69,1,0.000315217,0.001404657,0
5022,0.12249,25,1,0.0048996,0.021833391,0
5023,0.012890012,34,1,0.000379118,0.00168941,0
5024,0.0002,48,1,4.17E-06,1.85673E-05,0
5025,0.006010004,87,1,6.91E-05,0.000307834,0
5026,0.005259984,48,1,0.000109583,0.000488319,0
5027,0.0002,65,1,3.08E-06,1.37112E-05,0
5028,0.00045,82,1,5.49E-06,2.44545E-05,0
5029,0.0002,49,1,4.08E-06,1.81884E-05,0
5030,0.128959992,18,1,0.007164444,0.031925893,0
5031,0.167709998,19,1,0.008826842,0.039333801,0
5032,0.118829994,67,1,0.001773582,0.007903361,0
5033,0.153840004,68,1,0.002262353,0.010081402,0
5034,0.155739998,19,1,0.008196842,0.036526421,0
5035,0.239749999,19,1,0.012618421,0.056229675,0
5036,0.105070003,23,1,0.004568261,0.020356892,0
5037,0.576780008,73,1,0.007901096,0.03520853,0
5038,0.61058,20,1,0.030529,0.136042041,0
5039,0.119819994,14,1,0.008558571,0.038138343,0
5040,0.309490002,18,1,0.017193889,0.076618682,0
5041,0.104239993,157,1,0.000663949,0.002958662,0
5042,0.471250008,18,1,0.026180556,0.116664688,0
5043,0.125890011,27,1,0.004662593,0.02077725,0
5044,0.609100005,19,1,0.032057895,0.142855038,0
5045,0.171390026,158,1,0.001084747,0.004833804,0
5046,0.49681,20,1,0.0248405,0.110693187,0
5047,0.168489986,73,1,0.002308082,0.010285178,0
5048,0.45574001,41,1,0.01111561,0.049532912,0
5049,0.160149996,18,1,0.008897222,0.039647425,0
5050,0.133719998,74,1,0.001807027,0.008052397,0
5051,0.051310013,89,1,0.000576517,0.002569051,0
5052,0.2651,20,1,0.013255,0.059066371,0
5053,0.130629996,84,1,0.001555119,0.006929856,0
5054,0.316139993,19,1,0.016638947,0.074145773,0
5055,0.72324,72,1,0.010045,0.044762105,0
5056,0.338130013,37,1,0.009138649,0.040723262,0
5057,0.213710004,18,1,0.011872778,0.052906972,0
5058,0.185330028,76,1,0.002438553,0.010866577,0
5059,0.178259994,18,1,0.009903333,0.044130814,0
5060,0.083819945,157,1,0.000533885,0.002379076,0
5061,0.171479997,19,1,0.009025263,0.040217996,0
5062,0.117020012,76,1,0.001539737,0.006861311,0
5063,0.152150005,19,1,0.008007895,0.035684444,0
5064,0.253409984,32,1,0.007919062,0.03528859,0
5065,0.317169993,71,1,0.004467183,0.019906472,0
5066,0.073260005,35,1,0.002093143,0.009327375,0
5067,0.080769988,29,1,0.002785172,0.012411166,0
5068,0.098269976,76,1,0.001293026,0.005761928,0
5069,0.13257999,30,1,0.004419333,0.019693245,0
5070,0.010600024,76,1,0.000139474,0.000621518,0
5071,0.10605,28,1,0.0037875,0.016877698,0
5072,0.16888,160,1,0.0010555,0.004703475,0
5073,0.042420011,29,1,0.001462759,0.006518285,0
5074,0.00912,75,1,0.0001216,0.000541869,0
5075,0.03451,29,1,0.00119,0.005302828,0
5076,0.0002,74,1,2.70E-06,1.20437E-05,0
5077,0.03303999,29,1,0.00113931,0.005076945,0
5078,0,40,1,0,0,0
5079,0.020600016,73,1,0.000282192,0.001257492,0
5080,0.051259994,29,1,0.001767586,0.007876642,0
5081,0.047190066,161,1,0.000293106,0.001306127,0
5082,0.013739994,18,1,0.000763333,0.003401532,0
5083,0.044019974,157,1,0.000280382,0.001249426,0
5084,0.029120004,18,1,0.001617778,0.007209074,0
5085,0.01622005,154,1,0.000105325,0.000469345,0
5086,0.005719997,72,1,7.94E-05,0.000354017,0
5087,0.101740018,71,1,0.001432958,0.006385487,0
5088,0.133669997,23,1,0.005811739,0.025898026,0
5089,0.082590045,155,1,0.000532839,0.002374415,0
5090,0.098019997,23,1,0.004261739,0.018990981,0
5091,0.046399993,23,1,0.002017391,0.008989813,0
5092,0.024720045,95,1,0.000260211,0.001159541,0
5093,0.0002,21,1,9.52E-06,4.24396E-05,0
5094,0.058870008,24,1,0.002452917,0.010930585,0
5095,0.06235999,22,1,0.002834545,0.01263118,0
5096,0.035879985,45,1,0.000797333,0.003553042,0
5097,0.017189968,94,1,0.000182872,0.000814906,0
5098,0.001,20,1,0.00005,0.000222808,0
5099,0.001640001,22,1,7.45E-05,0.000332187,0
5100,0.00246,26,1,9.46E-05,0.000421621,0
5101,0.009779994,54,1,0.000181111,0.000807059,0
5102,0.057909978,54,1,0.001072407,0.004778815,0
5103,0.004259996,26,1,0.000163846,0.000730124,0
5104,0.032049996,12,1,0.002670833,0.011901653,0
5105,0.002130002,109,1,1.95E-05,8.70791E-05,0
5106,0.009440002,26,1,0.000363077,0.001617928,0
5107,0,12,1,0,0,0
5108,0.017940006,21,1,0.000854286,0.003806833,0
5109,0.0002,109,1,1.83E-06,8.17643E-06,0
5110,0,21,1,0,0,0
5111,0.0002,107,1,1.87E-06,8.32927E-06,0
5112,0.010900008,21,1,0.000519048,0.00231296,0
5113,0.042439992,21,1,0.002020952,0.009005681,0
5114,0,87,1,0,0,0
5115,0.013540002,21,1,0.000644762,0.002873161,0
5116,0.05913999,42,1,0.001408095,0.006274693,0
5117,0,22,1,0,0,0
5118,0.025710006,21,1,0.001224286,0.005455612,0
5119,0,21,1,0,0,0
5120,0.012639973,97,1,0.000130309,0.000580677,0
5121,0.00861,21,1,0.00041,0.001827025,0
5122,0.006619998,22,1,0.000300909,0.001340898,0
5123,0,48,1,0,0,0
5124,0.00053,58,1,9.14E-06,4.07201E-05,0
5125,0,21,1,0,0,0
5126,0.012399996,21,1,0.000590476,0.002631254,0
5127,0.00045,19,1,2.37E-05,0.000105541,0
5128,0.024469999,23,1,0.001063913,0.004740964,0
5129,0,21,1,0,0,0
5130,0.008709995,49,1,0.000177755,0.000792104,0
5131,0,23,1,0,0,0
5132,0.038050005,21,1,0.001811905,0.008074135,0
5133,0.0002,77,1,2.60E-06,1.15744E-05,0
5134,0.004810008,21,1,0.000229048,0.001020674,0
5135,0,21,1,0,0,0
5136,0.001299999,156,1,8.33E-06,3.71346E-05,0
5137,0.00187,21,1,8.90E-05,0.00039681,0
5138,0.002529996,21,1,0.000120476,0.00053686,0
5139,0.0002,76,1,2.63E-06,1.17267E-05,0
5140,0,21,1,0,0,0
5141,0.005820003,21,1,0.000277143,0.001234993,0
5142,0.11175996,156,1,0.00071641,0.003192436,0
5143,0,21,1,0,0,0
5144,0.023069991,21,1,0.001098571,0.004895406,0
5145,0.001709996,121,1,1.41E-05,6.29753E-05,0
5146,0.029989995,21,1,0.001428095,0.006363817,0
5147,0,21,1,0,0,0
5148,0.0002,156,1,1.28E-06,5.71302E-06,0
5149,0.00031,35,1,8.86E-06,3.94688E-05,0
5150,0,23,1,0,0,0
5151,0,60,1,0,0,0
5152,0.0002,23,1,8.70E-06,3.87492E-05,0
5153,0.000390001,22,1,1.77E-05,7.89956E-05,0
5154,0.040799997,21,1,0.001942857,0.008657677,0
5155,0.002150008,156,1,1.38E-05,6.14152E-05,0
5156,0.0002,51,1,3.92E-06,1.74751E-05,0
5157,0.000990001,21,1,4.71E-05,0.000210076,0
5158,0,21,1,0,0,0
5159,0.0002,21,1,9.52E-06,4.24396E-05,0
5160,0.013279992,22,1,0.000603636,0.002689897,0
5161,0,16,1,0,0,0
5162,0,22,1,0,0,0
5163,0.00027,156,1,1.73E-06,7.71258E-06,0
5164,0,17,1,0,0,0
5165,0.0002,23,1,8.70E-06,3.87492E-05,0
5166,0.0002,71,1,2.82E-06,1.25526E-05,0
5167,0.0002,31,1,6.45E-06,2.87494E-05,0
5168,0,27,1,0,0,0
5169,0,22,1,0,0,0
5170,0,23,1,0,0,0
5171,0.0002,102,1,1.96E-06,8.73755E-06,0
5172,0,21,1,0,0,0
5173,0.0002,7,1,2.86E-05,0.000127319,0
5174,0.0002,86,1,2.33E-06,1.03632E-05,0
5175,0,7,1,0,0,0
5176,0,21,1,0,0,0
5177,0.0002,14,1,1.43E-05,6.36593E-05,0
5178,0.0002,21,1,9.52E-06,4.24396E-05,0
5179,0.0002,51,1,3.92E-06,1.74751E-05,0
5180,0.0002,49,1,4.08E-06,1.81884E-05,0
5181,0.00052,20,1,0.000026,0.00011586,0
5182,0,21,1,0,0,0
5183,0.0002,82,1,2.44E-06,1.08687E-05,0
5184,0.116919999,21,1,0.005567619,0.024810189,0
5185,0.03212,22,1,0.00146,0.00650599,0
5186,0.001469999,23,1,6.39E-05,0.000284806,0
5187,0.0002,22,1,9.09E-06,4.05105E-05,0
5188,0.000570001,21,1,2.71E-05,0.000120953,0
5189,0.0002,82,1,2.44E-06,1.08687E-05,0
5190,0.0002,22,1,9.09E-06,4.05105E-05,0
5191,0.0002,21,1,9.52E-06,4.24396E-05,0
5192,0.00027,37,1,7.30E-06,3.25179E-05,0
5193,0,11,1,0,0,0
5194,0.0002,12,1,1.67E-05,7.42694E-05,0
5195,0,14,1,0,0,0
5196,0.0002,33,1,6.06E-06,2.7007E-05,0
5197,0,12,1,0,0,0
5198,0,8,1,0,0,0
5199,0,248,1,0,0,0
5200,0,8,1,0,0,0
5201,0.003000003,82,1,3.66E-05,0.00016303,0
5202,0.00031,22,1,1.41E-05,6.27913E-05,0
5203,0,20,1,0,0,0
5204,0.00246,44,1,5.59E-05,0.00024914,0
5205,0.0002,44,1,4.55E-06,2.02552E-05,0
5206,0.0002,65,1,3.08E-06,1.37112E-05,0
5207,0,24,1,0,0,0
5208,0,21,1,0,0,0
5209,0.0002,21,1,9.52E-06,4.24396E-05,0
5210,0.0002,87,1,2.30E-06,1.0244E-05,0
5211,0,21,1,0,0,0
5212,0,21,1,0,0,0
5213,0.0002,82,1,2.44E-06,1.08687E-05,0
5214,0,21,1,0,0,0
5215,0.0002,225,1,8.89E-07,3.96103E-06,0
5216,0.01053,117,1,0.00009,0.000401054,0
5217,0.04779998,46,1,0.00103913,0.004630527,0
5218,0.00285,19,1,0.00015,0.000668424,0
5219,0.008980008,19,1,0.000472632,0.002106123,0
5220,0.03618,50,1,0.0007236,0.003224476,0
5221,0.00068,5,1,0.000136,0.000606037,0
5222,0.014779994,31,1,0.000476774,0.00212458,0
5223,0.154359996,84,1,0.001837619,0.00818872,0
5224,0.094599988,28,1,0.003378571,0.015055445,0
5225,0.312930003,83,1,0.003770241,0.016800789,0
5226,0.05754,28,1,0.002055,0.009157404,0
5227,0.07996,80,1,0.0009995,0.00445393,0
5228,0.082520004,28,1,0.002947143,0.013132934,0
5229,0.065969977,83,1,0.000794819,0.003541839,0
5230,0.100860004,28,1,0.003602143,0.016051718,0
5231,0.100160018,49,1,0.002044082,0.009108752,0
5232,0.125020028,79,1,0.001582532,0.007052012,0
5233,0.146209996,29,1,0.005041724,0.022466718,0
5234,0.15944001,30,1,0.005314667,0.023682995,0
5235,0.092870028,83,1,0.001118916,0.004986066,0
5236,0.152429974,58,1,0.002628103,0.011711242,0
5237,0.040689987,29,1,0.001403103,0.006252448,0
5238,0.174139992,78,1,0.002232564,0.009948657,0
5239,0.270989996,17,1,0.015940588,0.071033775,0
5240,0.410659986,33,1,0.012444242,0.055453506,0
5241,0.205670001,87,1,0.002364023,0.010534459,0
5242,0.10416003,78,1,0.001335385,0.005950686,0
5243,0.322539984,78,1,0.004135128,0.018426783,0
5244,0.340789991,29,1,0.011751379,0.052365999,0
5245,0.306759999,29,1,0.010577931,0.04713693,0
5246,0.297700026,78,1,0.003816667,0.01700767,0
5247,0.63708999,30,1,0.021236333,0.094632451,0
5248,0.111279958,86,1,0.001293953,0.005766059,0
5249,0.382070012,29,1,0.013174828,0.058709112,0
5250,0.24122001,30,1,0.008040667,0.035830481,0
5251,0.097129968,78,1,0.001245256,0.005549057,0
5252,0.39075,30,1,0.013025,0.058041455,0
5253,0.033509975,85,1,0.000394235,0.001756773,0
5254,0.353760009,29,1,0.012198621,0.05435898,0
5255,0.248910012,78,1,0.003191154,0.014220286,0
5256,0,31,1,0,0,0
5257,0.00862,4,1,0.002155,0.00960302,0
5258,0.210560016,48,1,0.004386667,0.01954768,0
5259,0.329859992,28,1,0.011780714,0.05249672,0
5260,0.452069991,23,1,0.019655217,0.087586748,0
5261,0.271059981,79,1,0.003431139,0.015289697,0
5262,0.135519984,48,1,0.002823333,0.012581217,0
5263,0.305499999,21,1,0.014547619,0.064826486,0
5264,0.363049995,33,1,0.011001515,0.049024487,0
5265,0.385679975,79,1,0.004882025,0.021755074,0
5266,0.522460022,79,1,0.006613418,0.029470434,0
5267,0.24638,32,1,0.007699375,0.03430963,0
5268,0.277899996,124,1,0.002241129,0.009986824,0
5269,0.24971001,30,1,0.008323667,0.037091573,0
5270,0.206640032,136,1,0.001519412,0.00677074,0
5271,0.222910008,29,1,0.007686552,0.034252489,0
5272,0.326359998,57,1,0.005725614,0.025514239,0
5273,0.326439988,28,1,0.011658571,0.051952432,0
5274,0.43148,125,1,0.00345184,0.015381944,0
5275,0.47085,30,1,0.015695,0.069939396,0
5276,0.371469952,128,1,0.002902109,0.012932256,0
5277,0.476509991,29,1,0.016431379,0.073220817,0
5278,0.293949972,61,1,0.004818852,0.021473565,0
5279,0.320539987,29,1,0.011053103,0.049254371,0
5280,0.45723006,133,1,0.00343782,0.015319468,0
5281,0.482939996,28,1,0.017247857,0.076859172,0
5282,0.424199978,61,1,0.006954098,0.030988558,0
5283,0.39605001,30,1,0.013201667,0.058828711,0
5284,0.40029,125,1,0.00320232,0.014270043,0
5285,0.666030008,29,1,0.022966552,0.102342579,0
5286,0.519569992,134,1,0.003877388,0.017278253,0
5287,0.049550018,43,1,0.001152326,0.005134946,0
5288,0.488909984,32,1,0.015278437,0.068083126,0
5289,0.041420008,56,1,0.000739643,0.003295966,0
5290,0.156179993,29,1,0.005385517,0.023998713,0
5291,0.182639999,29,1,0.006297931,0.028064574,0
5292,0.513889986,61,1,0.008424426,0.037540571,0
5293,0.02287,5,1,0.004574,0.020382466,0
5294,0.092380002,11,1,0.008398182,0.037423624,0
5295,0.177989994,29,1,0.006137586,0.027350052,0
5296,0.27211,125,1,0.00217688,0.009700521,0
5297,0.14364,28,1,0.00513,0.022860089,0
5298,0.21985,125,1,0.0017588,0.00783749,0
5299,0.414660009,29,1,0.014298621,0.063716911,0
5300,0.231840048,132,1,0.001756364,0.007826635,0
5301,0.33347999,29,1,0.01149931,0.05124274,0
5302,0.25873,125,1,0.00206984,0.009223534,0
5303,0.013209978,57,1,0.000231754,0.001032732,0
5304,0.320950014,33,1,0.009725758,0.043339512,0
5305,0.07201002,60,1,0.001200167,0.005348134,0
5306,0.274770012,29,1,0.009474828,0.042221329,0
5307,0.101530009,49,1,0.002072041,0.009233342,0
5308,0.184050008,29,1,0.006346552,0.028281237,0
5309,0.13795,125,1,0.0011036,0.004917816,0
5310,0.271939989,29,1,0.009377241,0.041786465,0
5311,0.22744,125,1,0.00181952,0.008108068,0
5312,0.2609,125,1,0.0020872,0.009300893,0
5313,0.173340003,31,1,0.005591613,0.02491711,0
5314,0.250810009,29,1,0.008648621,0.03853962,0
5315,0.176720026,133,1,0.001328722,0.005920995,0
5316,0.472370009,29,1,0.016288621,0.072584665,0
5317,0.21625002,133,1,0.00162594,0.007245445,0
5318,0.55982001,30,1,0.018660667,0.083154876,0
5319,0.221880043,133,1,0.001668271,0.007434079,0
5320,0.558419998,29,1,0.019255862,0.085807159,0
5321,0.21495004,127,1,0.00169252,0.007542136,0
5322,0.35708001,31,1,0.01151871,0.051329189,0
5323,0.69870999,30,1,0.023290333,0.103785399,0
5324,0.061280016,133,1,0.000460752,0.002053184,0
5325,0.16905999,33,1,0.00512303,0.02282903,0
5326,0.015809988,58,1,0.000272586,0.001214686,0
5327,0.255900015,63,1,0.004061905,0.01810049,0
5328,0.289869987,33,1,0.008783939,0.039142618,0
5329,0.023309977,79,1,0.000295063,0.001314847,0
5330,0.045460035,135,1,0.000336741,0.001500571,0
5331,0.181869978,59,1,0.003082542,0.013736294,0
5332,0.03164994,126,1,0.00025119,0.001119342,0
5333,0.116260013,31,1,0.003750323,0.016712031,0
5334,0.008850006,135,1,6.56E-05,0.000292126,0
5335,0.025789974,98,1,0.000263163,0.001172696,0
5336,0.072970001,31,1,0.002353871,0.010489221,0
5337,0.005829997,85,1,6.86E-05,0.00030564,0
5338,0.113530031,79,1,0.001437089,0.006403895,0
5339,0.155390004,33,1,0.004708788,0.020983102,0
5340,0.01939,125,1,0.00015512,0.000691239,0
5341,0.155299987,31,1,0.005009677,0.022323911,0
5342,0.13955,125,1,0.0011164,0.004974855,0
5343,0.203229986,31,1,0.006555806,0.029213706,0
5344,0.261089987,29,1,0.009003103,0.040119247,0
5345,0.010590007,134,1,7.90E-05,0.00035217,0
5346,0,70,1,0,0,0
5347,0.113930012,28,1,0.004068929,0.01813179,0
5348,0.0002,64,1,3.13E-06,1.39255E-05,0
5349,0.040309987,79,1,0.000510253,0.002273768,0
5350,0.209299992,33,1,0.006342424,0.028262842,0
5351,0.001959997,84,1,2.33E-05,0.000103977,0
5352,0.04098,125,1,0.00032784,0.001460907,0
5353,0.112730012,31,1,0.003636452,0.016204604,0
5354,0.19065999,30,1,0.006355333,0.028320367,0
5355,0.001389996,12,1,0.000115833,0.00051617,0
5356,0.13772999,29,1,0.00474931,0.021163675,0
5357,0.02916,125,1,0.00023328,0.001039532,0
5358,0.324159999,29,1,0.011177931,0.049810624,0
5359,0.001109999,11,1,0.000100909,0.000449666,0
5360,0.044120034,126,1,0.000350159,0.001560364,0
5361,0.081050004,9,1,0.009005556,0.040130178,0
5362,0.026959977,51,1,0.000528627,0.002355645,0
5363,0.204670016,32,1,0.006395938,0.028501309,0
5364,0,48,1,0,0,0
5365,0,8,1,0,0,0
5366,0.00494,19,1,0.00026,0.001158601,0
5367,0,6,1,0,0,0
5368,0.00208,8,1,0.00026,0.001158601,0
5369,0.124589997,49,1,0.002542653,0.011330463,0
5370,0,48,1,0,0,0
5371,0.00239,100,1,0.0000239,0.000106502,0
5372,0.002030006,162,1,1.25E-05,5.58397E-05,0
5373,0.07164,60,1,0.001194,0.005320652,0
5374,0.319649998,23,1,0.013897826,0.061930905,0
5375,0.177870016,43,1,0.004136512,0.01843295,0
5376,0.546919992,41,1,0.013339512,0.05944297,0
5377,0.405450003,23,1,0.017628261,0.078554312,0
5378,0.34697002,76,1,0.004565395,0.02034412,0
5379,0.358910003,29,1,0.012376207,0.055150331,0
5380,0.011689995,15,1,0.000779333,0.003472831,0
5381,0.05459,25,1,0.0021836,0.009730466,0
5382,0.012019995,13,1,0.000924615,0.00412023,0
5383,0.08611,20,1,0.0043055,0.019185987,0
5384,0.003399996,12,1,0.000283333,0.001262577,0
5385,0.09543,30,1,0.003181,0.014175038,0
5386,0.199850007,21,1,0.009516667,0.04240777,0
5387,0.001,2,1,0.0005,0.002228079,0
5388,0.13988002,161,1,0.00086882,0.003871599,0
5389,0.296709991,29,1,0.010231379,0.045592639,0
5390,0.142450001,29,1,0.004912069,0.021888954,0
5391,0.084630021,101,1,0.000837921,0.003733908,0
5392,0.209560003,29,1,0.007226207,0.032201119,0
5393,0.074329956,159,1,0.000467484,0.002083182,0
5394,0.462030016,32,1,0.014438438,0.064339958,0
5395,0.05746998,73,1,0.00078726,0.003508155,0
5396,0.774499984,74,1,0.010466216,0.04663911,0
5397,0.22485999,30,1,0.007495333,0.033400386,0
5398,0.085,160,1,0.00053125,0.002367334,0
5399,0.132910077,157,1,0.000846561,0.003772409,0
5400,0.335230016,32,1,0.010475938,0.046682433,0
5401,0.483059989,29,1,0.016657241,0.074227294,0
5402,0.104890074,159,1,0.000659686,0.002939665,0
5403,0.347070016,32,1,0.010845938,0.048331211,0
5404,0.308340028,73,1,0.004223836,0.01882208,0
5405,0.14052994,158,1,0.00088943,0.00396344,0
5406,0.342590007,19,1,0.018031053,0.080349217,0
5407,0.013160016,72,1,0.000182778,0.000814488,0
5408,0.60838,20,1,0.030419,0.135551864,0
5409,0.20387,74,1,0.002755,0.012276715,0
5410,0.083830047,159,1,0.000527233,0.002349433,0
5411,0.28330999,29,1,0.00976931,0.043533587,0
5412,0.151169928,156,1,0.000969038,0.004318186,0
5413,0.34336,29,1,0.01184,0.052760908,0
5414,0.099649992,156,1,0.000638782,0.002846513,0
5415,0.352440006,19,1,0.018549474,0.082659383,0
5416,0.006050002,71,1,8.52E-05,0.000379715,0
5417,0.75041,20,1,0.0375205,0.167197268,0
5418,0.511030008,72,1,0.007097639,0.031628199,0
5419,0.336090016,158,1,0.002127152,0.009478925,0
